"cuestionario_hogar_id","HV201","indice_riqueza"
"11101501",11,"2.pobre"
"11101801",11,"1.muy_pobre"
"11102101",11,"1.muy_pobre"
"11103601",11,"1.muy_pobre"
"11103701",11,"1.muy_pobre"
"11103801",11,"2.pobre"
"11103901",11,"1.muy_pobre"
"11104001",41,"1.muy_pobre"
"11202901",12,"1.muy_pobre"
"11203101",11,"1.muy_pobre"
"11203201",11,"1.muy_pobre"
"11203301",11,"1.muy_pobre"
"11203401",11,"1.muy_pobre"
"11203701",11,"1.muy_pobre"
"11203801",11,"1.muy_pobre"
"11204001",11,"1.muy_pobre"
"11204201",11,"2.pobre"
"11204401",11,"1.muy_pobre"
"11206001",11,"1.muy_pobre"
"11206601",11,"1.muy_pobre"
"11206701",11,"1.muy_pobre"
"11206901",11,"1.muy_pobre"
"11207001",11,"1.muy_pobre"
"11300701",11,"2.pobre"
"11300901",11,"1.muy_pobre"
"11301301",11,"1.muy_pobre"
"11302001",11,"2.pobre"
"11302501",11,"1.muy_pobre"
"11302901",11,"1.muy_pobre"
"11303201",11,"1.muy_pobre"
"11303401",11,"1.muy_pobre"
"11303601",11,"1.muy_pobre"
"11303801",11,"1.muy_pobre"
"11304701",11,"1.muy_pobre"
"11305101",11,"1.muy_pobre"
"11306001",11,"1.muy_pobre"
"11306101",11,"1.muy_pobre"
"11600101",11,"5.muy_rico"
"11601501",11,"2.pobre"
"11603401",12,"2.pobre"
"11603701",96,"2.pobre"
"11606601",12,"2.pobre"
"11608101",11,"5.muy_rico"
"11610301",12,"1.muy_pobre"
"11610601",12,"3.medio"
"11611601",11,"2.pobre"
"11700901",11,"4.rico"
"11702701",11,"4.rico"
"11702901",11,"4.rico"
"11704901",11,"4.rico"
"11706401",12,"2.pobre"
"11708601",11,"3.medio"
"11709801",11,"3.medio"
"11710301",11,"3.medio"
"11710801",11,"4.rico"
"11711501",11,"2.pobre"
"11901701",12,"1.muy_pobre"
"11903001",11,"3.medio"
"11903701",11,"4.rico"
"11904401",11,"5.muy_rico"
"11909501",11,"3.medio"
"11909701",12,"2.pobre"
"11911801",12,"2.pobre"
"12000301",11,"4.rico"
"12000401",12,"2.pobre"
"12005301",12,"1.muy_pobre"
"12005401",12,"1.muy_pobre"
"12007801",12,"1.muy_pobre"
"12009101",12,"1.muy_pobre"
"12009401",12,"2.pobre"
"12009901",12,"2.pobre"
"12010201",11,"2.pobre"
"12100301",12,"2.pobre"
"12103901",11,"2.pobre"
"12108901",11,"3.medio"
"12110101",11,"5.muy_rico"
"12115901",12,"2.pobre"
"12118601",11,"5.muy_rico"
"12119501",12,"1.muy_pobre"
"12119601",11,"2.pobre"
"12503001",11,"2.pobre"
"12504101",11,"1.muy_pobre"
"12505601",71,"1.muy_pobre"
"12505901",12,"1.muy_pobre"
"12507701",11,"2.pobre"
"12508701",11,"1.muy_pobre"
"12508901",11,"2.pobre"
"12511701",12,"2.pobre"
"12513601",11,"2.pobre"
"12600701",11,"2.pobre"
"12603301",12,"1.muy_pobre"
"12605001",11,"5.muy_rico"
"12606201",11,"1.muy_pobre"
"12606501",11,"3.medio"
"12606701",11,"3.medio"
"12608701",11,"4.rico"
"12609601",11,"1.muy_pobre"
"12610501",11,"3.medio"
"12701301",11,"2.pobre"
"12704601",11,"4.rico"
"12707701",11,"5.muy_rico"
"12709201",11,"4.rico"
"12710101",11,"2.pobre"
"12710501",11,"3.medio"
"12712301",11,"4.rico"
"12714401",11,"2.pobre"
"13100301",11,"2.pobre"
"13100501",11,"2.pobre"
"13101001",12,"1.muy_pobre"
"13101101",11,"2.pobre"
"13104801",11,"2.pobre"
"13105401",11,"2.pobre"
"13107401",12,"2.pobre"
"13109501",11,"2.pobre"
"13111701",11,"2.pobre"
"13112201",11,"3.medio"
"13200801",11,"4.rico"
"13201301",12,"1.muy_pobre"
"13202001",11,"3.medio"
"13203001",12,"1.muy_pobre"
"13203901",11,"3.medio"
"13206901",11,"2.pobre"
"13208301",11,"2.pobre"
"13209901",12,"2.pobre"
"13210501",12,"3.medio"
"13211201",11,"5.muy_rico"
"13400101",11,"3.medio"
"13402201",11,"2.pobre"
"13402801",12,"2.pobre"
"13403401",11,"2.pobre"
"13405901",11,"2.pobre"
"13406001",12,"1.muy_pobre"
"13407101",11,"2.pobre"
"13408101",11,"2.pobre"
"13408201",11,"3.medio"
"13409501",11,"2.pobre"
"13500501",11,"1.muy_pobre"
"13501501",96,"1.muy_pobre"
"13501701",11,"2.pobre"
"13502201",11,"2.pobre"
"13504001",11,"2.pobre"
"13504101",11,"1.muy_pobre"
"13504701",11,"2.pobre"
"13509001",11,"2.pobre"
"13509601",12,"1.muy_pobre"
"13601701",11,"2.pobre"
"13602701",11,"1.muy_pobre"
"13603001",11,"1.muy_pobre"
"13603301",11,"1.muy_pobre"
"13607501",11,"1.muy_pobre"
"13608301",11,"1.muy_pobre"
"13609301",11,"1.muy_pobre"
"13610001",11,"2.pobre"
"13611001",11,"1.muy_pobre"
"13700901",11,"4.rico"
"13701101",11,"2.pobre"
"13702701",11,"3.medio"
"13703201",12,"2.pobre"
"13703801",96,"2.pobre"
"13706501",12,"2.pobre"
"13707801",12,"3.medio"
"13709801",11,"4.rico"
"14102301",12,"1.muy_pobre"
"14102601",11,"1.muy_pobre"
"14102701",12,"1.muy_pobre"
"14102801",11,"1.muy_pobre"
"14102901",12,"1.muy_pobre"
"14104001",11,"1.muy_pobre"
"14104101",11,"2.pobre"
"14104201",11,"1.muy_pobre"
"14104801",12,"1.muy_pobre"
"14110101",11,"1.muy_pobre"
"14110201",11,"1.muy_pobre"
"14110301",11,"1.muy_pobre"
"14110401",11,"1.muy_pobre"
"14110501",11,"1.muy_pobre"
"14200601",11,"1.muy_pobre"
"14200701",11,"1.muy_pobre"
"14200801",11,"1.muy_pobre"
"14200901",96,"1.muy_pobre"
"14205001",11,"1.muy_pobre"
"14207901",11,"1.muy_pobre"
"14208001",11,"1.muy_pobre"
"14208101",11,"1.muy_pobre"
"14208201",11,"1.muy_pobre"
"14209201",11,"1.muy_pobre"
"14213101",11,"1.muy_pobre"
"14213201",11,"1.muy_pobre"
"14213401",11,"1.muy_pobre"
"14302801",96,"1.muy_pobre"
"14302901",11,"1.muy_pobre"
"14303001",12,"1.muy_pobre"
"14303101",11,"1.muy_pobre"
"14303201",11,"1.muy_pobre"
"14304401",96,"1.muy_pobre"
"14304501",11,"1.muy_pobre"
"14304601",11,"1.muy_pobre"
"14304701",11,"1.muy_pobre"
"14304801",96,"1.muy_pobre"
"14316701",11,"1.muy_pobre"
"14316801",11,"2.pobre"
"14316901",11,"1.muy_pobre"
"14317201",11,"1.muy_pobre"
"14317301",11,"1.muy_pobre"
"14405101",11,"1.muy_pobre"
"14405201",11,"1.muy_pobre"
"14405401",11,"1.muy_pobre"
"14405501",11,"1.muy_pobre"
"14407101",11,"1.muy_pobre"
"14407201",11,"1.muy_pobre"
"14407301",11,"1.muy_pobre"
"14407401",11,"2.pobre"
"14407501",11,"1.muy_pobre"
"14408601",11,"1.muy_pobre"
"14409401",11,"1.muy_pobre"
"14409501",11,"1.muy_pobre"
"14409601",11,"1.muy_pobre"
"14409701",11,"1.muy_pobre"
"14605501",11,"1.muy_pobre"
"14605601",11,"1.muy_pobre"
"14605801",11,"1.muy_pobre"
"14605901",11,"1.muy_pobre"
"14606201",11,"1.muy_pobre"
"14607201",11,"1.muy_pobre"
"14607301",11,"1.muy_pobre"
"14607501",11,"1.muy_pobre"
"14616401",11,"1.muy_pobre"
"14616501",11,"1.muy_pobre"
"14616601",11,"1.muy_pobre"
"14616701",11,"1.muy_pobre"
"14616801",11,"1.muy_pobre"
"14703901",12,"1.muy_pobre"
"14704301",12,"1.muy_pobre"
"14704401",12,"1.muy_pobre"
"14704501",11,"1.muy_pobre"
"14704601",11,"1.muy_pobre"
"14706301",11,"1.muy_pobre"
"14706401",11,"1.muy_pobre"
"14707101",11,"1.muy_pobre"
"14707201",11,"1.muy_pobre"
"14707301",12,"1.muy_pobre"
"14713601",11,"1.muy_pobre"
"14713701",11,"1.muy_pobre"
"14713801",11,"1.muy_pobre"
"14713901",11,"2.pobre"
"14714001",11,"1.muy_pobre"
"14800101",11,"1.muy_pobre"
"14800301",11,"1.muy_pobre"
"14800401",11,"2.pobre"
"14800501",11,"1.muy_pobre"
"14801701",11,"1.muy_pobre"
"14801801",11,"1.muy_pobre"
"14801901",11,"1.muy_pobre"
"14802101",11,"1.muy_pobre"
"14809701",11,"1.muy_pobre"
"14809801",11,"1.muy_pobre"
"14809901",11,"1.muy_pobre"
"14810001",11,"1.muy_pobre"
"14810101",11,"1.muy_pobre"
"14904901",11,"1.muy_pobre"
"14905101",11,"1.muy_pobre"
"14905201",11,"1.muy_pobre"
"14905301",11,"1.muy_pobre"
"14905501",11,"1.muy_pobre"
"14906001",11,"1.muy_pobre"
"14906101",11,"1.muy_pobre"
"14906501",11,"1.muy_pobre"
"14906901",11,"1.muy_pobre"
"14907001",11,"1.muy_pobre"
"14907501",11,"1.muy_pobre"
"14907601",11,"1.muy_pobre"
"14910001",11,"1.muy_pobre"
"14910101",11,"1.muy_pobre"
"15000201",11,"1.muy_pobre"
"15000801",11,"1.muy_pobre"
"15001001",11,"1.muy_pobre"
"15001601",11,"1.muy_pobre"
"15004501",11,"1.muy_pobre"
"15004901",11,"2.pobre"
"15006401",11,"1.muy_pobre"
"15007001",11,"1.muy_pobre"
"15007101",11,"1.muy_pobre"
"15007201",11,"2.pobre"
"15008401",11,"1.muy_pobre"
"15010101",12,"1.muy_pobre"
"15010201",11,"2.pobre"
"15202901",11,"1.muy_pobre"
"15203001",11,"1.muy_pobre"
"15203401",12,"1.muy_pobre"
"15203601",11,"1.muy_pobre"
"15205701",12,"1.muy_pobre"
"15205801",11,"1.muy_pobre"
"15205901",11,"1.muy_pobre"
"15206401",11,"1.muy_pobre"
"15208001",11,"1.muy_pobre"
"15208101",11,"1.muy_pobre"
"15208201",11,"1.muy_pobre"
"15208301",11,"1.muy_pobre"
"15208401",11,"1.muy_pobre"
"15300201",12,"1.muy_pobre"
"15300401",12,"1.muy_pobre"
"15301301",12,"1.muy_pobre"
"15301701",11,"1.muy_pobre"
"15302501",11,"1.muy_pobre"
"15303201",11,"2.pobre"
"15304001",11,"1.muy_pobre"
"15305901",12,"2.pobre"
"15306001",11,"1.muy_pobre"
"15308301",12,"1.muy_pobre"
"15313301",11,"1.muy_pobre"
"15314701",12,"2.pobre"
"15315001",11,"2.pobre"
"15400101",11,"1.muy_pobre"
"15400501",11,"1.muy_pobre"
"15400701",11,"1.muy_pobre"
"15401201",11,"1.muy_pobre"
"15401301",11,"1.muy_pobre"
"15403201",11,"1.muy_pobre"
"15404701",11,"2.pobre"
"15404901",71,"3.medio"
"15405801",11,"1.muy_pobre"
"15405901",12,"2.pobre"
"15409701",11,"1.muy_pobre"
"15410001",12,"1.muy_pobre"
"15502901",11,"1.muy_pobre"
"15503201",11,"1.muy_pobre"
"15503801",11,"1.muy_pobre"
"15504001",11,"1.muy_pobre"
"15505801",11,"1.muy_pobre"
"15505901",11,"1.muy_pobre"
"15506001",11,"1.muy_pobre"
"15506101",11,"2.pobre"
"15506201",11,"1.muy_pobre"
"15508601",11,"1.muy_pobre"
"15508701",11,"1.muy_pobre"
"15508901",12,"1.muy_pobre"
"15509001",12,"1.muy_pobre"
"15509101",11,"1.muy_pobre"
"15708001",11,"1.muy_pobre"
"15708201",11,"1.muy_pobre"
"15708401",11,"2.pobre"
"15708901",12,"1.muy_pobre"
"15709001",12,"1.muy_pobre"
"15709801",11,"3.medio"
"15710001",96,"1.muy_pobre"
"15710101",96,"1.muy_pobre"
"15710201",96,"2.pobre"
"15711001",12,"2.pobre"
"15711101",11,"2.pobre"
"15711201",11,"2.pobre"
"15711301",11,"3.medio"
"15711401",96,"2.pobre"
"16201801",11,"1.muy_pobre"
"16201901",11,"1.muy_pobre"
"16202101",11,"1.muy_pobre"
"16202201",11,"1.muy_pobre"
"16202301",11,"1.muy_pobre"
"16203901",12,"1.muy_pobre"
"16204201",11,"1.muy_pobre"
"16204501",11,"1.muy_pobre"
"16210101",11,"1.muy_pobre"
"16210301",12,"1.muy_pobre"
"16210901",11,"1.muy_pobre"
"16211001",11,"1.muy_pobre"
"16211101",11,"1.muy_pobre"
"16300201",11,"1.muy_pobre"
"16303301",11,"1.muy_pobre"
"16303701",11,"1.muy_pobre"
"16304701",96,"1.muy_pobre"
"16305501",11,"2.pobre"
"16305701",11,"2.pobre"
"16306601",41,"1.muy_pobre"
"16307501",12,"1.muy_pobre"
"16308401",11,"2.pobre"
"16308801",11,"1.muy_pobre"
"16309501",11,"2.pobre"
"16311301",11,"1.muy_pobre"
"16312901",11,"1.muy_pobre"
"16313501",12,"2.pobre"
"16401701",11,"1.muy_pobre"
"16402201",11,"1.muy_pobre"
"16402501",11,"1.muy_pobre"
"16405101",11,"1.muy_pobre"
"16405501",12,"1.muy_pobre"
"16405701",11,"1.muy_pobre"
"16405801",11,"1.muy_pobre"
"16405901",11,"1.muy_pobre"
"16406701",11,"1.muy_pobre"
"16406801",11,"1.muy_pobre"
"16406901",11,"1.muy_pobre"
"16407001",11,"1.muy_pobre"
"16407101",11,"1.muy_pobre"
"16504101",11,"1.muy_pobre"
"16504201",11,"1.muy_pobre"
"16504301",11,"1.muy_pobre"
"16504401",11,"1.muy_pobre"
"16504501",11,"1.muy_pobre"
"16508601",11,"1.muy_pobre"
"16508701",11,"1.muy_pobre"
"16508801",11,"1.muy_pobre"
"16508901",11,"1.muy_pobre"
"16510101",11,"1.muy_pobre"
"16510201",11,"1.muy_pobre"
"16510301",11,"1.muy_pobre"
"16510401",12,"1.muy_pobre"
"16510701",11,"1.muy_pobre"
"16601301",11,"1.muy_pobre"
"16601401",11,"1.muy_pobre"
"16601501",11,"1.muy_pobre"
"16601601",11,"1.muy_pobre"
"16601701",96,"1.muy_pobre"
"16602901",11,"1.muy_pobre"
"16603401",96,"1.muy_pobre"
"16603501",11,"1.muy_pobre"
"16603601",11,"1.muy_pobre"
"16603701",11,"1.muy_pobre"
"16608601",41,"1.muy_pobre"
"16608701",11,"1.muy_pobre"
"16608901",96,"1.muy_pobre"
"16609301",11,"1.muy_pobre"
"16609401",41,"1.muy_pobre"
"16700601",11,"1.muy_pobre"
"16700701",11,"1.muy_pobre"
"16701001",12,"1.muy_pobre"
"16701401",11,"1.muy_pobre"
"16702201",11,"1.muy_pobre"
"16702601",11,"2.pobre"
"16702701",12,"1.muy_pobre"
"16703201",11,"3.medio"
"16706001",12,"1.muy_pobre"
"16706401",11,"1.muy_pobre"
"16707001",96,"2.pobre"
"16707401",11,"1.muy_pobre"
"16707901",11,"2.pobre"
"16708501",11,"2.pobre"
"16800501",11,"4.rico"
"16800601",11,"5.muy_rico"
"16802701",11,"4.rico"
"16804001",11,"4.rico"
"16804002",11,"4.rico"
"16804201",11,"5.muy_rico"
"16811501",11,"3.medio"
"16812601",12,"2.pobre"
"16813401",11,"4.rico"
"16901101",11,"5.muy_rico"
"16902301",11,"5.muy_rico"
"16904901",11,"5.muy_rico"
"16906601",11,"5.muy_rico"
"16907101",11,"5.muy_rico"
"16908001",11,"5.muy_rico"
"16908101",11,"5.muy_rico"
"16909601",11,"5.muy_rico"
"16910601",11,"5.muy_rico"
"17101101",11,"4.rico"
"17101301",12,"2.pobre"
"17103601",11,"5.muy_rico"
"17104801",11,"3.medio"
"17105201",11,"4.rico"
"17107201",11,"3.medio"
"17110601",11,"2.pobre"
"17111401",11,"4.rico"
"17112201",12,"3.medio"
"17300301",11,"5.muy_rico"
"17300302",11,"5.muy_rico"
"17301801",11,"4.rico"
"17303201",96,"3.medio"
"17303601",11,"3.medio"
"17303901",11,"5.muy_rico"
"17304201",11,"3.medio"
"17306901",11,"5.muy_rico"
"17308701",11,"5.muy_rico"
"17309201",11,"5.muy_rico"
"17309301",71,"2.pobre"
"17401901",11,"4.rico"
"17402001",11,"5.muy_rico"
"17402301",11,"5.muy_rico"
"17404501",11,"5.muy_rico"
"17405401",11,"5.muy_rico"
"17406701",11,"5.muy_rico"
"17407301",11,"5.muy_rico"
"17408301",11,"5.muy_rico"
"17408401",11,"4.rico"
"17906601",11,"5.muy_rico"
"17907801",11,"5.muy_rico"
"17909001",11,"5.muy_rico"
"17910501",11,"5.muy_rico"
"17910601",11,"5.muy_rico"
"17911401",21,"2.pobre"
"18003901",11,"4.rico"
"18004301",11,"5.muy_rico"
"18004801",11,"5.muy_rico"
"18005701",11,"2.pobre"
"18006301",11,"4.rico"
"18006801",11,"5.muy_rico"
"18008501",11,"3.medio"
"18010101",11,"5.muy_rico"
"18011301",11,"5.muy_rico"
"18015401",11,"2.pobre"
"18100101",11,"2.pobre"
"18100201",11,"4.rico"
"18101301",11,"4.rico"
"18102301",11,"4.rico"
"18104001",11,"3.medio"
"18108801",11,"4.rico"
"18110801",11,"4.rico"
"18113501",11,"5.muy_rico"
"18116001",11,"4.rico"
"18200801",11,"3.medio"
"18201401",11,"3.medio"
"18201501",11,"3.medio"
"18204501",11,"3.medio"
"18205701",11,"4.rico"
"18209001",11,"2.pobre"
"18209201",11,"4.rico"
"18209301",11,"3.medio"
"18209801",11,"3.medio"
"18212101",11,"5.muy_rico"
"18300101",11,"3.medio"
"18301901",11,"3.medio"
"18302801",11,"4.rico"
"18303101",11,"2.pobre"
"18303401",11,"4.rico"
"18304401",11,"3.medio"
"18305201",11,"4.rico"
"18305901",11,"3.medio"
"18305902",11,"3.medio"
"18308101",96,"2.pobre"
"18308701",11,"3.medio"
"18400101",12,"2.pobre"
"18402201",11,"4.rico"
"18403001",11,"2.pobre"
"18403901",11,"5.muy_rico"
"18404101",11,"3.medio"
"18406601",11,"2.pobre"
"18407301",11,"3.medio"
"18409401",11,"2.pobre"
"18413201",11,"3.medio"
"18414201",11,"3.medio"
"18600101",11,"5.muy_rico"
"18601601",11,"5.muy_rico"
"18602201",11,"5.muy_rico"
"18602901",11,"5.muy_rico"
"18603101",11,"4.rico"
"18609201",11,"4.rico"
"18610901",11,"5.muy_rico"
"18611701",11,"5.muy_rico"
"18701501",11,"4.rico"
"18706501",11,"4.rico"
"18706701",11,"4.rico"
"18707401",11,"2.pobre"
"18709201",11,"3.medio"
"18711701",11,"2.pobre"
"18712401",11,"4.rico"
"18715701",11,"4.rico"
"18715801",11,"3.medio"
"18715901",11,"5.muy_rico"
"18801601",11,"5.muy_rico"
"18801701",11,"5.muy_rico"
"18802201",11,"5.muy_rico"
"18803301",11,"5.muy_rico"
"18803901",11,"5.muy_rico"
"18804101",11,"4.rico"
"18806301",11,"5.muy_rico"
"18902301",11,"4.rico"
"18903001",11,"5.muy_rico"
"18903201",11,"5.muy_rico"
"18904101",11,"4.rico"
"18908001",11,"4.rico"
"18908201",11,"2.pobre"
"18908301",11,"4.rico"
"18908901",12,"3.medio"
"18910401",11,"4.rico"
"18911001",11,"3.medio"
"19001001",11,"5.muy_rico"
"19001002",11,"4.rico"
"19001003",11,"3.medio"
"19001401",11,"4.rico"
"19001402",11,"3.medio"
"19003101",11,"4.rico"
"19004601",11,"3.medio"
"19004602",11,"4.rico"
"19008501",11,"3.medio"
"19009001",11,"3.medio"
"19009501",11,"2.pobre"
"19010501",13,"2.pobre"
"19011201",11,"3.medio"
"19011202",11,"4.rico"
"19014901",11,"5.muy_rico"
"19014902",11,"4.rico"
"19203201",11,"4.rico"
"19203401",11,"2.pobre"
"19203801",11,"4.rico"
"19204801",11,"3.medio"
"19205501",11,"3.medio"
"19205901",11,"2.pobre"
"19206701",11,"3.medio"
"19206801",11,"3.medio"
"19207301",11,"3.medio"
"19209401",11,"4.rico"
"19301701",11,"4.rico"
"19303701",11,"3.medio"
"19304601",11,"3.medio"
"19304901",11,"2.pobre"
"19307701",11,"3.medio"
"19308601",11,"3.medio"
"19310001",11,"3.medio"
"19310701",11,"2.pobre"
"19310901",11,"4.rico"
"19312301",11,"4.rico"
"19400101",11,"5.muy_rico"
"19400501",11,"3.medio"
"19401701",11,"2.pobre"
"19402701",11,"1.muy_pobre"
"19404001",11,"3.medio"
"19404201",11,"3.medio"
"19404801",11,"4.rico"
"19405101",13,"2.pobre"
"19406801",11,"3.medio"
"19700301",11,"5.muy_rico"
"19701601",11,"5.muy_rico"
"19703401",11,"5.muy_rico"
"19706701",11,"5.muy_rico"
"19708101",11,"5.muy_rico"
"19709301",11,"5.muy_rico"
"19712701",11,"5.muy_rico"
"19713301",11,"5.muy_rico"
"19901301",11,"4.rico"
"19901501",11,"4.rico"
"19902401",11,"4.rico"
"19903101",11,"5.muy_rico"
"19903401",11,"3.medio"
"19903901",11,"4.rico"
"19907901",11,"4.rico"
"19908701",11,"4.rico"
"20000901",11,"5.muy_rico"
"20001101",11,"4.rico"
"20006301",11,"4.rico"
"20007201",11,"4.rico"
"20008301",11,"4.rico"
"20010201",11,"3.medio"
"20010401",13,"3.medio"
"20010901",13,"2.pobre"
"20014301",13,"3.medio"
"20014901",11,"4.rico"
"20200401",11,"3.medio"
"20202901",11,"3.medio"
"20203101",11,"3.medio"
"20205701",11,"3.medio"
"20206501",11,"2.pobre"
"20206801",11,"3.medio"
"20207601",11,"2.pobre"
"20210201",11,"3.medio"
"20210301",11,"2.pobre"
"20305401",11,"5.muy_rico"
"20306801",11,"5.muy_rico"
"20307601",11,"3.medio"
"20308101",11,"3.medio"
"20312901",11,"5.muy_rico"
"20313201",11,"5.muy_rico"
"20314801",11,"5.muy_rico"
"20315401",11,"5.muy_rico"
"20316701",11,"5.muy_rico"
"20403501",11,"3.medio"
"20406601",11,"4.rico"
"20408301",11,"4.rico"
"20408501",11,"3.medio"
"20409201",11,"4.rico"
"20410601",11,"5.muy_rico"
"20412501",11,"5.muy_rico"
"20412801",12,"2.pobre"
"20500301",11,"3.medio"
"20500401",11,"5.muy_rico"
"20501101",11,"3.medio"
"20503101",12,"3.medio"
"20503201",11,"3.medio"
"20506601",12,"2.pobre"
"20510701",11,"4.rico"
"20511401",12,"2.pobre"
"20511601",12,"2.pobre"
"20514201",11,"4.rico"
"20600401",13,"3.medio"
"20601001",13,"4.rico"
"20603301",13,"3.medio"
"20603401",13,"3.medio"
"20604601",13,"3.medio"
"20605401",13,"3.medio"
"20605901",13,"3.medio"
"20606701",13,"3.medio"
"20607101",13,"2.pobre"
"20607901",13,"2.pobre"
"21000701",13,"3.medio"
"21000901",13,"3.medio"
"21001401",13,"2.pobre"
"21005301",13,"2.pobre"
"21005401",13,"2.pobre"
"21006101",13,"2.pobre"
"21006201",13,"3.medio"
"21006701",13,"3.medio"
"21006801",13,"2.pobre"
"21007701",13,"2.pobre"
"21203901",11,"3.medio"
"21204001",11,"4.rico"
"21204201",11,"2.pobre"
"21204601",11,"3.medio"
"21204801",11,"4.rico"
"21204901",11,"2.pobre"
"21205001",11,"4.rico"
"21205301",11,"4.rico"
"21205601",96,"2.pobre"
"21206801",11,"4.rico"
"21304301",12,"1.muy_pobre"
"21306401",11,"5.muy_rico"
"21308001",12,"1.muy_pobre"
"21308901",11,"3.medio"
"21309601",11,"4.rico"
"21311201",12,"2.pobre"
"21312001",12,"1.muy_pobre"
"21312801",11,"4.rico"
"21315301",11,"3.medio"
"21401201",11,"3.medio"
"21401901",13,"3.medio"
"21402301",11,"2.pobre"
"21402801",11,"2.pobre"
"21404401",11,"4.rico"
"21405101",11,"3.medio"
"21405301",11,"2.pobre"
"21406401",11,"3.medio"
"21407001",11,"2.pobre"
"21407301",11,"3.medio"
"21500601",11,"3.medio"
"21500801",11,"3.medio"
"21503201",11,"4.rico"
"21506401",11,"3.medio"
"21507001",12,"1.muy_pobre"
"21507401",13,"4.rico"
"21511101",11,"4.rico"
"21512201",11,"4.rico"
"21512601",11,"4.rico"
"21601801",11,"2.pobre"
"21603001",11,"2.pobre"
"21603401",11,"2.pobre"
"21603701",11,"3.medio"
"21608101",11,"5.muy_rico"
"21608801",11,"3.medio"
"21608802",11,"4.rico"
"21609601",11,"5.muy_rico"
"21610901",11,"2.pobre"
"21611101",11,"3.medio"
"21701301",71,"4.rico"
"21705001",11,"4.rico"
"21708001",71,"4.rico"
"21709401",71,"4.rico"
"21710501",11,"4.rico"
"21711201",11,"3.medio"
"21711501",11,"4.rico"
"21713401",11,"3.medio"
"21715301",11,"5.muy_rico"
"21716401",11,"4.rico"
"21716402",11,"2.pobre"
"21800501",11,"5.muy_rico"
"21800601",11,"4.rico"
"21801301",11,"3.medio"
"21802801",11,"4.rico"
"21803001",13,"1.muy_pobre"
"21803301",11,"2.pobre"
"21803401",13,"2.pobre"
"21803501",11,"2.pobre"
"21808601",61,"2.pobre"
"22001101",61,"2.pobre"
"22002501",61,"3.medio"
"22002601",11,"3.medio"
"22003801",61,"3.medio"
"22004601",61,"2.pobre"
"22004901",61,"4.rico"
"22005601",61,"3.medio"
"22006601",61,"3.medio"
"22007001",61,"2.pobre"
"22007701",61,"3.medio"
"22100601",11,"2.pobre"
"22101001",11,"2.pobre"
"22101701",11,"2.pobre"
"22102101",11,"2.pobre"
"22103301",11,"4.rico"
"22103701",11,"4.rico"
"22104001",11,"2.pobre"
"22104401",11,"2.pobre"
"22107101",13,"4.rico"
"22107401",11,"3.medio"
"22200201",11,"4.rico"
"22200301",11,"4.rico"
"22202201",11,"3.medio"
"22202501",11,"3.medio"
"22205401",11,"3.medio"
"22205801",96,"2.pobre"
"22206801",11,"3.medio"
"22208101",61,"3.medio"
"22209801",61,"2.pobre"
"22209901",61,"1.muy_pobre"
"22601001",11,"2.pobre"
"22601101",11,"2.pobre"
"22601401",11,"1.muy_pobre"
"22602001",11,"3.medio"
"22602901",11,"1.muy_pobre"
"22603001",11,"3.medio"
"22603101",11,"2.pobre"
"22603201",11,"2.pobre"
"22603301",11,"3.medio"
"22604601",11,"2.pobre"
"22604801",11,"2.pobre"
"22604901",11,"2.pobre"
"22605001",11,"2.pobre"
"22606801",11,"3.medio"
"22800601",61,"3.medio"
"22800701",61,"2.pobre"
"22800801",61,"2.pobre"
"22800901",71,"2.pobre"
"22801001",61,"1.muy_pobre"
"22801601",61,"1.muy_pobre"
"22801701",61,"1.muy_pobre"
"22801801",61,"2.pobre"
"22802001",61,"1.muy_pobre"
"22802201",61,"2.pobre"
"22805001",61,"2.pobre"
"22805101",61,"1.muy_pobre"
"22805201",61,"1.muy_pobre"
"22805301",61,"1.muy_pobre"
"22805401",61,"2.pobre"
"22906101",11,"2.pobre"
"22906201",11,"3.medio"
"22906301",12,"1.muy_pobre"
"22906501",11,"2.pobre"
"22912701",11,"3.medio"
"22912801",11,"3.medio"
"22913101",12,"2.pobre"
"22913201",11,"2.pobre"
"22913801",11,"2.pobre"
"22913901",11,"3.medio"
"22914001",11,"2.pobre"
"22914101",11,"3.medio"
"22914201",11,"3.medio"
"23001601",43,"1.muy_pobre"
"23001701",43,"1.muy_pobre"
"23001801",43,"1.muy_pobre"
"23001901",43,"1.muy_pobre"
"23002601",41,"1.muy_pobre"
"23002701",43,"1.muy_pobre"
"23002801",43,"1.muy_pobre"
"23002901",43,"1.muy_pobre"
"23003201",43,"1.muy_pobre"
"23003401",43,"1.muy_pobre"
"23004601",96,"1.muy_pobre"
"23004901",43,"1.muy_pobre"
"23100301",11,"2.pobre"
"23100801",11,"1.muy_pobre"
"23104301",12,"1.muy_pobre"
"23104701",96,"2.pobre"
"23105501",11,"1.muy_pobre"
"23105901",11,"2.pobre"
"23106601",12,"2.pobre"
"23106701",11,"3.medio"
"23107801",11,"3.medio"
"23201501",11,"2.pobre"
"23201601",11,"2.pobre"
"23202501",12,"2.pobre"
"23203301",11,"4.rico"
"23208001",11,"3.medio"
"23209801",11,"3.medio"
"23210501",11,"1.muy_pobre"
"23211901",11,"3.medio"
"23215401",11,"2.pobre"
