"cuestionario_individual_id","cuestionario_hogar_id","estado_entrevista","region","tipo_de_residencia"
"078203501  2","78203501",1,"Lambayeque","urbano"
"078203501  4","78203501",1,"Lambayeque","urbano"
"078206101  3","78206101",1,"Lambayeque","urbano"
"078206701  4","78206701",1,"Lambayeque","urbano"
"078206701  5","78206701",1,"Lambayeque","urbano"
"078206801  2","78206801",1,"Lambayeque","urbano"
"078206801  5","78206801",1,"Lambayeque","urbano"
"078213901  2","78213901",1,"Lambayeque","urbano"
"078215401  1","78215401",1,"Lambayeque","urbano"
"078301001  2","78301001",1,"Lambayeque","urbano"
"078301001  3","78301001",1,"Lambayeque","urbano"
"078301001  5","78301001",1,"Lambayeque","urbano"
"078303601  2","78303601",1,"Lambayeque","urbano"
"078303601  3","78303601",1,"Lambayeque","urbano"
"078303601  4","78303601",1,"Lambayeque","urbano"
"078306801  2","78306801",1,"Lambayeque","urbano"
"078307401  4","78307401",1,"Lambayeque","urbano"
"078308001  3","78308001",1,"Lambayeque","urbano"
"078309801  3","78309801",1,"Lambayeque","urbano"
"078315101  4","78315101",1,"Lambayeque","urbano"
"078315101  5","78315101",1,"Lambayeque","urbano"
"078404401  2","78404401",1,"Lambayeque","urbano"
"078407001  2","78407001",1,"Lambayeque","urbano"
"078407001  3","78407001",1,"Lambayeque","urbano"
"078407201  1","78407201",1,"Lambayeque","urbano"
"078410201  1","78410201",1,"Lambayeque","urbano"
"078411801  2","78411801",1,"Lambayeque","urbano"
"078412601  1","78412601",1,"Lambayeque","urbano"
"078412601  2","78412601",1,"Lambayeque","urbano"
"078416501  1","78416501",1,"Lambayeque","urbano"
"078416501  5","78416501",1,"Lambayeque","urbano"
"078416501  6","78416501",1,"Lambayeque","urbano"
"078501401  2","78501401",1,"Lambayeque","urbano"
"078501501  5","78501501",1,"Lambayeque","urbano"
"078502001  2","78502001",1,"Lambayeque","urbano"
"078502301  2","78502301",1,"Lambayeque","urbano"
"078502301  4","78502301",1,"Lambayeque","urbano"
"078504101  2","78504101",1,"Lambayeque","urbano"
"078504301  2","78504301",1,"Lambayeque","urbano"
"078505801  2","78505801",1,"Lambayeque","urbano"
"078505801  3","78505801",1,"Lambayeque","urbano"
"078506501  2","78506501",1,"Lambayeque","urbano"
"078506701  2","78506701",1,"Lambayeque","urbano"
"078506701  5","78506701",1,"Lambayeque","urbano"
"078700301  1","78700301",1,"Lambayeque","urbano"
"078701201  3","78701201",1,"Lambayeque","urbano"
"078702101  2","78702101",1,"Lambayeque","urbano"
"078704901  2","78704901",1,"Lambayeque","urbano"
"078704901  3","78704901",1,"Lambayeque","urbano"
"078705301  1","78705301",1,"Lambayeque","urbano"
"078705301  4","78705301",1,"Lambayeque","urbano"
"078706901  3","78706901",1,"Lambayeque","urbano"
"078706901  5","78706901",1,"Lambayeque","urbano"
"078706901  7","78706901",1,"Lambayeque","urbano"
"078708201  2","78708201",1,"Lambayeque","urbano"
"078708701  2","78708701",1,"Lambayeque","urbano"
"078708701  5","78708701",1,"Lambayeque","urbano"
"078800801  1","78800801",1,"Lambayeque","urbano"
"078801201  2","78801201",1,"Lambayeque","urbano"
"078803401  2","78803401",1,"Lambayeque","urbano"
"078804301  2","78804301",1,"Lambayeque","urbano"
"078804801  2","78804801",1,"Lambayeque","urbano"
"078808701  3","78808701",1,"Lambayeque","urbano"
"078814301  1","78814301",1,"Lambayeque","urbano"
"078815401  2","78815401",1,"Lambayeque","urbano"
"078901802  2","78901802",1,"Lambayeque","urbano"
"078903301  2","78903301",1,"Lambayeque","urbano"
"078903301  3","78903301",1,"Lambayeque","urbano"
"078903301  6","78903301",1,"Lambayeque","urbano"
"078912001  2","78912001",1,"Lambayeque","urbano"
"078914701  1","78914701",1,"Lambayeque","urbano"
"078914701  2","78914701",1,"Lambayeque","urbano"
"078914702  2","78914702",1,"Lambayeque","urbano"
"078915902  2","78915902",1,"Lambayeque","urbano"
"078915903  2","78915903",1,"Lambayeque","urbano"
"078915904  2","78915904",1,"Lambayeque","urbano"
"078916701  3","78916701",1,"Lambayeque","urbano"
"078918101  1","78918101",1,"Lambayeque","urbano"
"078918101  2","78918101",1,"Lambayeque","urbano"
"079001601  2","79001601",1,"Lambayeque","urbano"
"079001601  4","79001601",1,"Lambayeque","urbano"
"079001601  5","79001601",1,"Lambayeque","urbano"
"079002701  2","79002701",1,"Lambayeque","urbano"
"079003301  5","79003301",1,"Lambayeque","urbano"
"079005701  2","79005701",1,"Lambayeque","urbano"
"079007102  2","79007102",1,"Lambayeque","urbano"
"079007102  5","79007102",1,"Lambayeque","urbano"
"079007103  2","79007103",1,"Lambayeque","urbano"
"079007801  3","79007801",1,"Lambayeque","urbano"
"079007802  1","79007802",1,"Lambayeque","urbano"
"079007803  2","79007803",1,"Lambayeque","urbano"
"079008501  2","79008501",1,"Lambayeque","urbano"
"079009101  2","79009101",1,"Lambayeque","urbano"
"079202901  3","79202901",1,"Lambayeque","urbano"
"079202901  5","79202901",1,"Lambayeque","urbano"
"079203901  2","79203901",1,"Lambayeque","urbano"
"079204801  2","79204801",1,"Lambayeque","urbano"
"079209401  2","79209401",1,"Lambayeque","urbano"
"079210401  2","79210401",1,"Lambayeque","urbano"
"079212401  2","79212401",1,"Lambayeque","urbano"
"079212401  3","79212401",1,"Lambayeque","urbano"
"079212401  5","79212401",1,"Lambayeque","urbano"
"079214501  2","79214501",1,"Lambayeque","urbano"
"079214901  1","79214901",1,"Lambayeque","urbano"
"079214901  7","79214901",1,"Lambayeque","urbano"
"079300601  2","79300601",1,"Lambayeque","urbano"
"079306801  3","79306801",1,"Lambayeque","urbano"
"079307201  1","79307201",1,"Lambayeque","urbano"
"079309201  2","79309201",1,"Lambayeque","urbano"
"079309201  5","79309201",1,"Lambayeque","urbano"
"079310901  3","79310901",1,"Lambayeque","urbano"
"079313601  2","79313601",1,"Lambayeque","urbano"
"079315801  2","79315801",1,"Lambayeque","urbano"
"079316801  1","79316801",1,"Lambayeque","urbano"
"079603601  2","79603601",1,"Lambayeque","urbano"
"079604501  2","79604501",1,"Lambayeque","urbano"
"079604501  3","79604501",1,"Lambayeque","urbano"
"079608401  2","79608401",1,"Lambayeque","urbano"
"079608401  6","79608401",1,"Lambayeque","urbano"
"079608901  2","79608901",1,"Lambayeque","urbano"
"079612001  5","79612001",1,"Lambayeque","urbano"
"079613302  2","79613302",1,"Lambayeque","urbano"
"079613302  5","79613302",1,"Lambayeque","urbano"
"079615501  2","79615501",1,"Lambayeque","urbano"
"079703001  2","79703001",1,"Lambayeque","urbano"
"079704901  2","79704901",1,"Lambayeque","urbano"
"079706102  2","79706102",1,"Lambayeque","urbano"
"079706801  2","79706801",1,"Lambayeque","urbano"
"079711901  4","79711901",1,"Lambayeque","urbano"
"079711901  5","79711901",1,"Lambayeque","urbano"
"079712801  2","79712801",1,"Lambayeque","urbano"
"079712801  5","79712801",1,"Lambayeque","urbano"
"079715301  2","79715301",1,"Lambayeque","urbano"
"079716001  2","79716001",1,"Lambayeque","urbano"
"079800101  1","79800101",1,"Lambayeque","urbano"
"079802401  1","79802401",1,"Lambayeque","urbano"
"079802601  1","79802601",1,"Lambayeque","urbano"
"079804601  3","79804601",1,"Lambayeque","urbano"
"079804701  2","79804701",1,"Lambayeque","urbano"
"079806301  5","79806301",1,"Lambayeque","urbano"
"080001601  3","80001601",1,"Lambayeque","urbano"
"080004101  1","80004101",1,"Lambayeque","urbano"
"080004102  1","80004102",1,"Lambayeque","urbano"
"080004102  2","80004102",1,"Lambayeque","urbano"
"080004102  5","80004102",1,"Lambayeque","urbano"
"080008901  2","80008901",1,"Lambayeque","urbano"
"080011001  1","80011001",1,"Lambayeque","urbano"
"080011001  3","80011001",1,"Lambayeque","urbano"
"080012201  2","80012201",1,"Lambayeque","urbano"
"080012301  2","80012301",1,"Lambayeque","urbano"
"080012701  2","80012701",1,"Lambayeque","urbano"
"080013201  1","80013201",1,"Lambayeque","urbano"
"080013201  7","80013201",1,"Lambayeque","urbano"
"080013201  9","80013201",1,"Lambayeque","urbano"
"080200201  2","80200201",1,"Lambayeque","urbano"
"080200201  3","80200201",1,"Lambayeque","urbano"
"080200201  6","80200201",1,"Lambayeque","urbano"
"080202701  1","80202701",1,"Lambayeque","urbano"
"080202701  2","80202701",1,"Lambayeque","urbano"
"080202701  3","80202701",1,"Lambayeque","urbano"
"080205601  1","80205601",1,"Lambayeque","urbano"
"080205601  2","80205601",1,"Lambayeque","urbano"
"080205601  3","80205601",1,"Lambayeque","urbano"
"080208501  2","80208501",1,"Lambayeque","urbano"
"080208501  5","80208501",1,"Lambayeque","urbano"
"080208701  2","80208701",1,"Lambayeque","urbano"
"080215801  2","80215801",1,"Lambayeque","urbano"
"080215801  3","80215801",1,"Lambayeque","urbano"
"080301801  3","80301801",1,"Lambayeque","urbano"
"080301802  2","80301802",1,"Lambayeque","urbano"
"080314701  2","80314701",1,"Lambayeque","urbano"
"080316001  1","80316001",1,"Lambayeque","urbano"
"080316801  2","80316801",1,"Lambayeque","urbano"
"080318901  2","80318901",1,"Lambayeque","urbano"
"080320301  2","80320301",1,"Lambayeque","urbano"
"080600401  2","80600401",1,"Lambayeque","urbano"
"080601401  2","80601401",1,"Lambayeque","urbano"
"080602201  2","80602201",1,"Lambayeque","urbano"
"080602801  2","80602801",1,"Lambayeque","urbano"
"080603601  2","80603601",1,"Lambayeque","urbano"
"080604401  2","80604401",1,"Lambayeque","urbano"
"080604401  4","80604401",1,"Lambayeque","urbano"
"080609201  2","80609201",1,"Lambayeque","urbano"
"080610601  2","80610601",1,"Lambayeque","urbano"
"080614201  6","80614201",1,"Lambayeque","urbano"
"080614201  9","80614201",1,"Lambayeque","urbano"
"080702901  1","80702901",1,"Lambayeque","urbano"
"080707501  4","80707501",1,"Lambayeque","urbano"
"080708601  2","80708601",1,"Lambayeque","urbano"
"080708701  2","80708701",1,"Lambayeque","urbano"
"080709101  1","80709101",1,"Lambayeque","urbano"
"080711701  2","80711701",1,"Lambayeque","urbano"
"080800901  1","80800901",1,"Lambayeque","urbano"
"080800901  3","80800901",1,"Lambayeque","urbano"
"080801301  2","80801301",1,"Lambayeque","urbano"
"080802601  2","80802601",1,"Lambayeque","urbano"
"080802601  4","80802601",1,"Lambayeque","urbano"
"080805001  3","80805001",1,"Lambayeque","urbano"
"080805001  5","80805001",1,"Lambayeque","urbano"
"080806601  2","80806601",1,"Lambayeque","urbano"
"080806601  3","80806601",1,"Lambayeque","urbano"
"080810601  2","80810601",1,"Lambayeque","urbano"
"080813601  2","80813601",1,"Lambayeque","urbano"
"080814601  2","80814601",1,"Lambayeque","urbano"
"080901201  2","80901201",1,"Lambayeque","urbano"
"080909601  2","80909601",1,"Lambayeque","urbano"
"080910601  3","80910601",1,"Lambayeque","urbano"
"080911601  2","80911601",1,"Lambayeque","urbano"
"080912201  2","80912201",1,"Lambayeque","urbano"
"080912201  4","80912201",1,"Lambayeque","urbano"
"081001501  1","81001501",1,"Lambayeque","urbano"
"081001501  2","81001501",1,"Lambayeque","urbano"
"081001501  3","81001501",1,"Lambayeque","urbano"
"081004001  2","81004001",1,"Lambayeque","urbano"
"081004401  2","81004401",1,"Lambayeque","urbano"
"081012501  2","81012501",1,"Lambayeque","urbano"
"081013101  3","81013101",1,"Lambayeque","urbano"
"081013101  6","81013101",1,"Lambayeque","urbano"
"081015201  2","81015201",1,"Lambayeque","urbano"
"081015201  3","81015201",1,"Lambayeque","urbano"
"081016501  2","81016501",1,"Lambayeque","urbano"
"081100401  3","81100401",1,"Lambayeque","urbano"
"081100401  4","81100401",1,"Lambayeque","urbano"
"081100801  3","81100801",1,"Lambayeque","urbano"
"081102601  1","81102601",1,"Lambayeque","urbano"
"081102601  4","81102601",1,"Lambayeque","urbano"
"081102801  1","81102801",1,"Lambayeque","urbano"
"081103701  2","81103701",1,"Lambayeque","urbano"
"081106501  2","81106501",1,"Lambayeque","urbano"
"081107401  2","81107401",1,"Lambayeque","urbano"
"081108601  2","81108601",1,"Lambayeque","urbano"
"081200101  2","81200101",1,"Lambayeque","rural"
"081200101  3","81200101",1,"Lambayeque","rural"
"081200101  4","81200101",1,"Lambayeque","rural"
"081200101  5","81200101",1,"Lambayeque","rural"
"081200301  5","81200301",1,"Lambayeque","rural"
"081200301  7","81200301",1,"Lambayeque","rural"
"081200401  2","81200401",1,"Lambayeque","rural"
"081200501  2","81200501",1,"Lambayeque","rural"
"081200701  2","81200701",1,"Lambayeque","rural"
"081201001  2","81201001",1,"Lambayeque","rural"
"081210101  2","81210101",1,"Lambayeque","rural"
"081210301  2","81210301",1,"Lambayeque","rural"
"081210401  2","81210401",1,"Lambayeque","rural"
"081210401  3","81210401",1,"Lambayeque","rural"
"081210501  3","81210501",1,"Lambayeque","rural"
"081210601  1","81210601",1,"Lambayeque","rural"
"081401501  2","81401501",1,"Lambayeque","rural"
"081401601  2","81401601",1,"Lambayeque","rural"
"081402101  2","81402101",1,"Lambayeque","rural"
"081402201  2","81402201",1,"Lambayeque","rural"
"081402201  3","81402201",1,"Lambayeque","rural"
"081413301  2","81413301",1,"Lambayeque","rural"
"081413301  3","81413301",1,"Lambayeque","rural"
"081413501  2","81413501",1,"Lambayeque","rural"
"081414701  1","81414701",1,"Lambayeque","rural"
"081414701  7","81414701",1,"Lambayeque","rural"
"081501201  2","81501201",1,"Lambayeque","rural"
"081501601  3","81501601",1,"Lambayeque","rural"
"081501601  4","81501601",1,"Lambayeque","rural"
"081501601  9","81501601",1,"Lambayeque","rural"
"081501601 14","81501601",1,"Lambayeque","rural"
"081502701  2","81502701",1,"Lambayeque","rural"
"081505401  2","81505401",1,"Lambayeque","rural"
"081505801  2","81505801",1,"Lambayeque","rural"
"081505801  3","81505801",1,"Lambayeque","rural"
"081506001  2","81506001",1,"Lambayeque","rural"
"081512101  2","81512101",1,"Lambayeque","rural"
"081512101  3","81512101",1,"Lambayeque","rural"
"081512101  6","81512101",1,"Lambayeque","rural"
"081512201  1","81512201",1,"Lambayeque","rural"
"081512301  2","81512301",1,"Lambayeque","rural"
"081512301  3","81512301",1,"Lambayeque","rural"
"081512501  2","81512501",1,"Lambayeque","rural"
"081800801  1","81800801",1,"Lambayeque","rural"
"081800901  2","81800901",1,"Lambayeque","rural"
"081800901  4","81800901",1,"Lambayeque","rural"
"081802201  6","81802201",1,"Lambayeque","rural"
"081802301  1","81802301",1,"Lambayeque","rural"
"081802401  2","81802401",1,"Lambayeque","rural"
"081805201  3","81805201",1,"Lambayeque","rural"
"081805201  4","81805201",1,"Lambayeque","rural"
"081805201  6","81805201",1,"Lambayeque","rural"
"081805801  1","81805801",1,"Lambayeque","rural"
"081806201  3","81806201",1,"Lambayeque","rural"
"081909601  3","81909601",1,"Lambayeque","rural"
"081909702  2","81909702",1,"Lambayeque","rural"
"081909801  2","81909801",1,"Lambayeque","rural"
"081909901  3","81909901",1,"Lambayeque","rural"
"081909901  4","81909901",1,"Lambayeque","rural"
"081909901  5","81909901",1,"Lambayeque","rural"
"081909901  6","81909901",1,"Lambayeque","rural"
"081910001  2","81910001",1,"Lambayeque","rural"
"081912901  2","81912901",1,"Lambayeque","rural"
"081913001  2","81913001",1,"Lambayeque","rural"
"081913001  3","81913001",1,"Lambayeque","rural"
"081913101  2","81913101",1,"Lambayeque","rural"
"081913301  2","81913301",1,"Lambayeque","rural"
"081924001  2","81924001",1,"Lambayeque","rural"
"081924101  2","81924101",1,"Lambayeque","rural"
"081924401  1","81924401",1,"Lambayeque","rural"
"081924501  2","81924501",1,"Lambayeque","rural"
"081924601  2","81924601",1,"Lambayeque","rural"
"081924601  3","81924601",1,"Lambayeque","rural"
"081924601  7","81924601",1,"Lambayeque","rural"
"082000401  1","82000401",1,"Lima","urbano"
"082000401  2","82000401",1,"Lima","urbano"
"082000401  3","82000401",1,"Lima","urbano"
"082001001  1","82001001",1,"Lima","urbano"
"082002901  2","82002901",1,"Lima","urbano"
"082002901  3","82002901",1,"Lima","urbano"
"082005301  2","82005301",1,"Lima","urbano"
"082005501  1","82005501",1,"Lima","urbano"
"082005501  3","82005501",1,"Lima","urbano"
"082007001  2","82007001",1,"Lima","urbano"
"082008001  1","82008001",1,"Lima","urbano"
"082101101  7","82101101",1,"Lima","urbano"
"082101101  8","82101101",1,"Lima","urbano"
"082101102  1","82101102",1,"Lima","urbano"
"082101102  2","82101102",1,"Lima","urbano"
"082103701  1","82103701",1,"Lima","urbano"
"082103701  4","82103701",1,"Lima","urbano"
"082105101  2","82105101",1,"Lima","urbano"
"082106901  2","82106901",1,"Lima","urbano"
"082107401  2","82107401",1,"Lima","urbano"
"082107401  4","82107401",1,"Lima","urbano"
"082108101  2","82108101",1,"Lima","urbano"
"082113101  2","82113101",1,"Lima","urbano"
"082201101  2","82201101",1,"Lima","urbano"
"082201501  2","82201501",1,"Lima","urbano"
"082201901  4","82201901",1,"Lima","urbano"
"082201902  2","82201902",1,"Lima","urbano"
"082202201  1","82202201",1,"Lima","urbano"
"082203301  2","82203301",1,"Lima","urbano"
"082203301  3","82203301",1,"Lima","urbano"
"082205801  2","82205801",1,"Lima","urbano"
"082206801  1","82206801",1,"Lima","urbano"
"082209301  1","82209301",1,"Lima","urbano"
"082209301  2","82209301",1,"Lima","urbano"
"082209301  4","82209301",1,"Lima","urbano"
"082300901  2","82300901",1,"Lima","urbano"
"082300901  4","82300901",1,"Lima","urbano"
"082300901  5","82300901",1,"Lima","urbano"
